,y0,y1,height,width,front_area,datetime_enter,datetime_leave,duration,timedelta_start,timedelta_end,audio_start_s,audio_end_s,class_1,class_2
806,58,273,321,215,69015,2022-11-01 12:56:28.961,2022-11-01 12:56:29.561,0.6000000000000001,0 days 00:07:06.961000,0 days 00:07:07.561000,426.261,428.261,large,large
807,401,563,147,162,23814,2022-11-01 12:56:33.321,2022-11-01 12:56:33.681,0.36000000000000004,0 days 00:07:11.321000,0 days 00:07:11.681000,430.50100000000003,432.50100000000003,medium,medium
808,52,226,196,174,34104,2022-11-01 12:56:41.881,2022-11-01 12:56:42.361,0.48000000000000004,0 days 00:07:19.881000,0 days 00:07:20.361000,439.12100000000004,441.12100000000004,medium,medium_big
809,335,590,342,255,87210,2022-11-01 12:56:40.241,2022-11-01 12:56:42.495,2.254,0 days 00:07:18.241000,0 days 00:07:20.495000,438.36800000000005,440.36800000000005,large,large
810,366,526,156,160,24960,2022-11-01 12:56:45.081,2022-11-01 12:56:45.509,0.42800000000000005,0 days 00:07:23.081000,0 days 00:07:23.509000,442.295,444.295,medium,medium_small
811,357,518,147,161,23667,2022-11-01 12:56:49.082,2022-11-01 12:56:49.495,0.41300000000000003,0 days 00:07:27.082000,0 days 00:07:27.495000,446.2885,448.2885,medium,medium
812,375,556,166,181,30046,2022-11-01 12:56:57.695,2022-11-01 12:56:58.175,0.48000000000000004,0 days 00:07:35.695000,0 days 00:07:36.175000,454.93500000000006,456.93500000000006,medium,medium_big
813,385,570,168,185,31080,2022-11-01 12:56:59.242,2022-11-01 12:56:59.802,0.56,0 days 00:07:37.242000,0 days 00:07:37.802000,456.52200000000005,458.52200000000005,medium,medium_big
814,366,544,147,178,26166,2022-11-01 12:57:08.416,2022-11-01 12:57:08.922,0.506,0 days 00:07:46.416000,0 days 00:07:46.922000,465.66900000000004,467.66900000000004,medium,medium_big
815,416,587,162,171,27702,2022-11-01 12:57:36.136,2022-11-01 12:57:38.643,2.507,0 days 00:08:14.136000,0 days 00:08:16.643000,494.3895,496.3895,medium,medium_big
816,33,293,397,260,103220,2022-11-01 12:57:35.843,2022-11-01 12:57:39.537,3.6940000000000004,0 days 00:08:13.843000,0 days 00:08:17.537000,494.69000000000005,496.69000000000005,large,large
817,85,246,152,161,24472,2022-11-01 12:57:42.323,2022-11-01 12:57:42.963,0.64,0 days 00:08:20.323000,0 days 00:08:20.963000,499.64300000000003,501.64300000000003,medium,medium
818,91,260,168,169,28392,2022-11-01 12:57:45.217,2022-11-01 12:57:45.897,0.68,0 days 00:08:23.217000,0 days 00:08:23.897000,502.557,504.557,medium,medium
819,85,257,198,172,34056,2022-11-01 12:57:49.497,2022-11-01 12:57:49.951,0.454,0 days 00:08:27.497000,0 days 00:08:27.951000,506.72400000000005,508.72400000000005,medium,medium_big
820,362,541,151,179,27029,2022-11-01 12:57:59.004,2022-11-01 12:57:59.457,0.453,0 days 00:08:37.004000,0 days 00:08:37.457000,516.2305,518.2305,medium,medium_big
821,353,527,200,174,34800,2022-11-01 12:58:01.591,2022-11-01 12:58:02.124,0.533,0 days 00:08:39.591000,0 days 00:08:40.124000,518.8575000000001,520.8575000000001,medium,medium_big
822,366,546,151,180,27180,2022-11-01 12:58:04.017,2022-11-01 12:58:04.537,0.52,0 days 00:08:42.017000,0 days 00:08:42.537000,521.277,523.277,medium,medium_big
823,97,263,183,166,30378,2022-11-01 12:58:54.899,2022-11-01 12:58:55.299,0.4,0 days 00:09:32.899000,0 days 00:09:33.299000,572.099,574.099,medium,medium
824,122,285,199,163,32437,2022-11-01 12:59:00.686,2022-11-01 12:59:01.299,0.613,0 days 00:09:38.686000,0 days 00:09:39.299000,577.9925000000001,579.9925000000001,medium,medium
825,117,279,188,162,30456,2022-11-01 12:59:15.300,2022-11-01 12:59:15.647,0.34700000000000003,0 days 00:09:53.300000,0 days 00:09:53.647000,592.4735000000001,594.4735000000001,medium,medium
826,365,527,149,162,24138,2022-11-01 12:59:25.140,2022-11-01 12:59:25.460,0.32,0 days 00:10:03.140000,0 days 00:10:03.460000,602.3,604.3,medium,medium
827,46,295,339,249,84411,2022-11-01 13:00:15.529,2022-11-01 13:00:17.796,2.2670000000000003,0 days 00:10:53.529000,0 days 00:10:55.796000,653.6625,655.6625,large,large
828,112,285,197,173,34081,2022-11-01 13:00:22.809,2022-11-01 13:00:23.249,0.44,0 days 00:11:00.809000,0 days 00:11:01.249000,660.029,662.029,medium,medium_big
829,96,263,146,167,24382,2022-11-01 13:00:38.437,2022-11-01 13:00:38.823,0.386,0 days 00:11:16.437000,0 days 00:11:16.823000,675.6300000000001,677.6300000000001,medium,medium
830,365,524,152,159,24168,2022-11-01 13:00:39.823,2022-11-01 13:00:40.170,0.34700000000000003,0 days 00:11:17.823000,0 days 00:11:18.170000,676.9965000000001,678.9965000000001,medium,medium_small
831,402,555,149,153,22797,2022-11-01 13:01:10.878,2022-11-01 13:01:11.224,0.34600000000000003,0 days 00:11:48.878000,0 days 00:11:49.224000,708.051,710.051,medium,medium_small
832,96,269,164,173,28372,2022-11-01 13:01:13.078,2022-11-01 13:01:13.451,0.373,0 days 00:11:51.078000,0 days 00:11:51.451000,710.2645,712.2645,medium,medium_big
833,392,559,146,167,24382,2022-11-01 13:01:16.251,2022-11-01 13:01:16.638,0.387,0 days 00:11:54.251000,0 days 00:11:54.638000,713.4445000000001,715.4445000000001,medium,medium
834,125,278,152,153,23256,2022-11-01 13:01:35.519,2022-11-01 13:01:35.865,0.34600000000000003,0 days 00:12:13.519000,0 days 00:12:13.865000,732.692,734.692,medium,medium_small
835,347,527,149,180,26820,2022-11-01 13:01:56.252,2022-11-01 13:01:56.666,0.41400000000000003,0 days 00:12:34.252000,0 days 00:12:34.666000,753.4590000000001,755.4590000000001,medium,medium_big
836,326,570,396,244,96624,2022-11-01 13:02:12.960,2022-11-01 13:02:13.906,0.9460000000000001,0 days 00:12:50.960000,0 days 00:12:51.906000,770.433,772.433,large,large
837,387,557,144,170,24480,2022-11-01 13:03:19.763,2022-11-01 13:03:20.415,0.652,0 days 00:13:57.763000,0 days 00:13:58.415000,837.089,839.089,medium,medium
838,96,331,336,235,78960,2022-11-01 13:03:28.589,2022-11-01 13:03:29.696,1.107,0 days 00:14:06.589000,0 days 00:14:07.696000,846.1425,848.1425,large,large
839,89,262,194,173,33562,2022-11-01 13:03:36.029,2022-11-01 13:03:36.429,0.4,0 days 00:14:14.029000,0 days 00:14:14.429000,853.229,855.229,medium,medium_big
840,379,546,180,167,30060,2022-11-01 13:03:40.669,2022-11-01 13:03:41.069,0.4,0 days 00:14:18.669000,0 days 00:14:19.069000,857.8690000000001,859.8690000000001,medium,medium
841,162,327,151,165,24915,2022-11-01 13:04:18.550,2022-11-01 13:04:18.857,0.307,0 days 00:14:56.550000,0 days 00:14:56.857000,895.7035000000001,897.7035000000001,medium,medium
842,362,524,169,162,27378,2022-11-01 13:04:47.992,2022-11-01 13:04:48.406,0.41400000000000003,0 days 00:15:25.992000,0 days 00:15:26.406000,925.1990000000001,927.1990000000001,medium,medium
843,394,558,163,164,26732,2022-11-01 13:05:43.888,2022-11-01 13:05:44.274,0.386,0 days 00:16:21.888000,0 days 00:16:22.274000,981.0810000000001,983.0810000000001,medium,medium
844,94,266,200,172,34400,2022-11-01 13:06:15.809,2022-11-01 13:06:16.209,0.4,0 days 00:16:53.809000,0 days 00:16:54.209000,1013.009,1015.009,medium,medium_big
845,349,603,338,254,85852,2022-11-01 13:06:17.875,2022-11-01 13:06:20.222,2.347,0 days 00:16:55.875000,0 days 00:16:58.222000,1016.0485000000001,1018.0485000000001,large,large
846,361,535,148,174,25752,2022-11-01 13:06:23.982,2022-11-01 13:06:24.395,0.41300000000000003,0 days 00:17:01.982000,0 days 00:17:02.395000,1021.1885000000001,1023.1885000000001,medium,medium_big
847,399,549,144,150,21600,2022-11-01 13:06:26.515,2022-11-01 13:06:26.889,0.374,0 days 00:17:04.515000,0 days 00:17:04.889000,1023.7020000000002,1025.7020000000002,medium,medium_small
848,408,476,165,68,11220,2022-11-01 13:06:27.982,2022-11-01 13:06:28.142,0.16,0 days 00:17:05.982000,0 days 00:17:06.142000,1025.062,1027.062,small,small
849,380,545,179,165,29535,2022-11-01 13:06:35.450,2022-11-01 13:06:36.076,0.626,0 days 00:17:13.450000,0 days 00:17:14.076000,1032.763,1034.763,medium,medium
850,399,560,172,161,27692,2022-11-01 13:06:40.850,2022-11-01 13:06:41.502,0.652,0 days 00:17:18.850000,0 days 00:17:19.502000,1038.176,1040.176,medium,medium
851,397,584,143,187,26741,2022-11-01 13:06:48.196,2022-11-01 13:06:48.756,0.56,0 days 00:17:26.196000,0 days 00:17:26.756000,1045.476,1047.476,medium,medium_big
852,103,263,165,160,26400,2022-11-01 13:07:01.556,2022-11-01 13:07:01.890,0.334,0 days 00:17:39.556000,0 days 00:17:39.890000,1058.723,1060.723,medium,medium_small
853,108,269,161,161,25921,2022-11-01 13:07:03.783,2022-11-01 13:07:04.116,0.333,0 days 00:17:41.783000,0 days 00:17:42.116000,1060.9495000000002,1062.9495000000002,medium,medium
854,341,502,150,161,24150,2022-11-01 13:07:16.863,2022-11-01 13:07:17.197,0.334,0 days 00:17:54.863000,0 days 00:17:55.197000,1074.0300000000002,1076.0300000000002,medium,medium
855,108,269,173,161,27853,2022-11-01 13:07:32.597,2022-11-01 13:07:32.944,0.34700000000000003,0 days 00:18:10.597000,0 days 00:18:10.944000,1089.7705,1091.7705,medium,medium
856,71,317,341,246,83886,2022-11-01 13:08:15.119,2022-11-01 13:08:17.453,2.334,0 days 00:18:53.119000,0 days 00:18:55.453000,1133.286,1135.286,large,large
857,124,317,168,193,32424,2022-11-01 13:08:20.079,2022-11-01 13:08:20.599,0.52,0 days 00:18:58.079000,0 days 00:18:58.599000,1137.3390000000002,1139.3390000000002,medium,medium_big
858,351,543,142,192,27264,2022-11-01 13:08:34.186,2022-11-01 13:08:34.666,0.48000000000000004,0 days 00:19:12.186000,0 days 00:19:12.666000,1151.4260000000002,1153.4260000000002,medium,medium_big
859,393,560,145,167,24215,2022-11-01 13:08:46.640,2022-11-01 13:08:46.960,0.32,0 days 00:19:24.640000,0 days 00:19:24.960000,1163.8000000000002,1165.8000000000002,medium,medium
860,99,261,146,162,23652,2022-11-01 13:08:56.174,2022-11-01 13:08:56.507,0.333,0 days 00:19:34.174000,0 days 00:19:34.507000,1173.3405,1175.3405,medium,medium
861,112,275,181,163,29503,2022-11-01 13:09:24.495,2022-11-01 13:09:24.855,0.36000000000000004,0 days 00:20:02.495000,0 days 00:20:02.855000,1201.6750000000002,1203.6750000000002,medium,medium
862,374,552,162,178,28836,2022-11-01 13:09:33.442,2022-11-01 13:09:33.748,0.306,0 days 00:20:11.442000,0 days 00:20:11.748000,1210.595,1212.595,medium,medium_big
863,376,531,156,155,24180,2022-11-01 13:10:48.964,2022-11-01 13:10:49.338,0.374,0 days 00:21:26.964000,0 days 00:21:27.338000,1286.1510000000003,1288.1510000000003,medium,medium_small
864,434,585,147,151,22197,2022-11-01 13:10:51.884,2022-11-01 13:10:52.191,0.307,0 days 00:21:29.884000,0 days 00:21:30.191000,1289.0375,1291.0375,medium,medium_small
865,91,263,150,172,25800,2022-11-01 13:10:52.539,2022-11-01 13:10:52.911,0.372,0 days 00:21:30.539000,0 days 00:21:30.911000,1289.725,1291.725,medium,medium_big
866,117,279,173,162,28026,2022-11-01 13:10:56.445,2022-11-01 13:10:56.831,0.386,0 days 00:21:34.445000,0 days 00:21:34.831000,1293.6380000000001,1295.6380000000001,medium,medium
867,361,539,201,178,35778,2022-11-01 13:11:06.059,2022-11-01 13:11:06.472,0.41300000000000003,0 days 00:21:44.059000,0 days 00:21:44.472000,1303.2655,1305.2655,medium,medium_big
868,351,569,328,218,71504,2022-11-01 13:11:19.432,2022-11-01 13:11:20.152,0.7200000000000001,0 days 00:21:57.432000,0 days 00:21:58.152000,1316.792,1318.792,large,large
869,108,268,145,160,23200,2022-11-01 13:12:13.781,2022-11-01 13:12:14.127,0.34600000000000003,0 days 00:22:51.781000,0 days 00:22:52.127000,1370.9540000000002,1372.9540000000002,medium,medium_small
870,371,521,151,150,22650,2022-11-01 13:12:23.128,2022-11-01 13:12:23.422,0.29400000000000004,0 days 00:23:01.128000,0 days 00:23:01.422000,1380.275,1382.275,medium,medium_small
871,351,525,163,174,28362,2022-11-01 13:12:24.702,2022-11-01 13:12:25.034,0.332,0 days 00:23:02.702000,0 days 00:23:03.034000,1381.868,1383.868,medium,medium_big
872,114,270,166,156,25896,2022-11-01 13:12:40.475,2022-11-01 13:12:41.008,0.533,0 days 00:23:18.475000,0 days 00:23:19.008000,1397.7415,1399.7415,medium,medium_small
873,109,272,159,163,25917,2022-11-01 13:12:57.329,2022-11-01 13:12:57.823,0.49400000000000005,0 days 00:23:35.329000,0 days 00:23:35.823000,1414.576,1416.576,medium,medium
874,403,574,166,171,28386,2022-11-01 13:13:24.917,2022-11-01 13:13:25.264,0.34700000000000003,0 days 00:24:02.917000,0 days 00:24:03.264000,1442.0905000000002,1444.0905000000002,medium,medium_big
875,114,274,158,160,25280,2022-11-01 13:14:01.891,2022-11-01 13:14:02.265,0.374,0 days 00:24:39.891000,0 days 00:24:40.265000,1479.078,1481.078,medium,medium_small
876,74,241,165,167,27555,2022-11-01 13:14:08.506,2022-11-01 13:14:08.892,0.386,0 days 00:24:46.506000,0 days 00:24:46.892000,1485.699,1487.699,medium,medium
877,366,532,197,166,32702,2022-11-01 13:14:11.212,2022-11-01 13:14:12.012,0.8,0 days 00:24:49.212000,0 days 00:24:50.012000,1488.612,1490.612,medium,medium
878,109,258,139,149,20711,2022-11-01 13:14:33.959,2022-11-01 13:14:34.279,0.32,0 days 00:25:11.959000,0 days 00:25:12.279000,1511.1190000000001,1513.1190000000001,medium,medium_small
879,85,258,163,173,28199,2022-11-01 13:14:46.480,2022-11-01 13:14:46.839,0.35900000000000004,0 days 00:25:24.480000,0 days 00:25:24.839000,1523.6595000000002,1525.6595000000002,medium,medium_big
880,89,250,164,161,26404,2022-11-01 13:14:58.707,2022-11-01 13:14:59.133,0.42600000000000005,0 days 00:25:36.707000,0 days 00:25:37.133000,1535.92,1537.92,medium,medium
881,324,584,421,260,109460,2022-11-01 13:15:07.228,2022-11-01 13:15:08.360,1.1320000000000001,0 days 00:25:45.228000,0 days 00:25:46.360000,1544.794,1546.794,large,large
882,371,548,247,177,43719,2022-11-01 13:15:13.628,2022-11-01 13:15:14.188,0.56,0 days 00:25:51.628000,0 days 00:25:52.188000,1550.9080000000001,1552.9080000000001,medium,medium_big
883,336,557,298,221,65858,2022-11-01 13:15:24.534,2022-11-01 13:15:25.281,0.747,0 days 00:26:02.534000,0 days 00:26:03.281000,1561.9075000000003,1563.9075000000003,large,large
884,342,591,338,249,84162,2022-11-01 13:15:43.961,2022-11-01 13:15:46.309,2.3480000000000003,0 days 00:26:21.961000,0 days 00:26:24.309000,1582.1350000000002,1584.1350000000002,large,large
885,104,278,163,174,28362,2022-11-01 13:15:50.722,2022-11-01 13:15:51.029,0.307,0 days 00:26:28.722000,0 days 00:26:29.029000,1587.8755,1589.8755,medium,medium_big
886,331,509,197,178,35066,2022-11-01 13:16:10.562,2022-11-01 13:16:11.070,0.508,0 days 00:26:48.562000,0 days 00:26:49.070000,1607.8160000000003,1609.8160000000003,medium,medium_big
887,369,534,198,165,32670,2022-11-01 13:16:12.776,2022-11-01 13:16:13.256,0.48000000000000004,0 days 00:26:50.776000,0 days 00:26:51.256000,1610.016,1612.016,medium,medium
888,79,239,162,160,25920,2022-11-01 13:16:38.417,2022-11-01 13:16:38.803,0.386,0 days 00:27:16.417000,0 days 00:27:16.803000,1635.6100000000001,1637.6100000000001,medium,medium_small
889,377,546,148,169,25012,2022-11-01 13:16:41.191,2022-11-01 13:16:41.577,0.386,0 days 00:27:19.191000,0 days 00:27:19.577000,1638.384,1640.384,medium,medium
890,317,499,259,182,47138,2022-11-01 13:17:05.084,2022-11-01 13:17:05.458,0.374,0 days 00:27:43.084000,0 days 00:27:43.458000,1662.2710000000002,1664.2710000000002,medium,medium_big
891,362,553,252,191,48132,2022-11-01 13:17:13.578,2022-11-01 13:17:14.058,0.48000000000000004,0 days 00:27:51.578000,0 days 00:27:52.058000,1670.8180000000002,1672.8180000000002,medium,medium_big
892,99,269,166,170,28220,2022-11-01 13:17:27.685,2022-11-01 13:17:27.992,0.307,0 days 00:28:05.685000,0 days 00:28:05.992000,1684.8385000000003,1686.8385000000003,medium,medium
893,367,534,149,167,24883,2022-11-01 13:17:46.553,2022-11-01 13:17:46.926,0.373,0 days 00:28:24.553000,0 days 00:28:24.926000,1703.7395000000001,1705.7395000000001,medium,medium
894,83,248,163,165,26895,2022-11-01 13:18:18.834,2022-11-01 13:18:19.180,0.34600000000000003,0 days 00:28:56.834000,0 days 00:28:57.180000,1736.007,1738.007,medium,medium
895,376,537,145,161,23345,2022-11-01 13:18:22.715,2022-11-01 13:18:23.127,0.41200000000000003,0 days 00:29:00.715000,0 days 00:29:01.127000,1739.9210000000003,1741.9210000000003,medium,medium
896,60,308,338,248,83824,2022-11-01 13:18:27.901,2022-11-01 13:18:30.075,2.174,0 days 00:29:05.901000,0 days 00:29:08.075000,1745.988,1747.988,large,large
897,390,555,169,165,27885,2022-11-01 13:18:33.021,2022-11-01 13:18:33.367,0.34600000000000003,0 days 00:29:11.021000,0 days 00:29:11.367000,1750.1940000000002,1752.1940000000002,medium,medium
898,135,286,152,151,22952,2022-11-01 13:18:42.248,2022-11-01 13:18:42.528,0.28,0 days 00:29:20.248000,0 days 00:29:20.528000,1759.388,1761.388,medium,medium_small
899,376,548,142,172,24424,2022-11-01 13:19:08.276,2022-11-01 13:19:08.702,0.42600000000000005,0 days 00:29:46.276000,0 days 00:29:46.702000,1785.489,1787.489,medium,medium_big
900,361,522,153,161,24633,2022-11-01 13:19:15.902,2022-11-01 13:19:16.329,0.42700000000000005,0 days 00:29:53.902000,0 days 00:29:54.329000,1793.1155,1795.1155,medium,medium
901,365,529,164,164,26896,2022-11-01 13:19:19.156,2022-11-01 13:19:19.636,0.48000000000000004,0 days 00:29:57.156000,0 days 00:29:57.636000,1796.3960000000002,1798.3960000000002,medium,medium
902,109,273,149,164,24436,2022-11-01 13:19:46.770,2022-11-01 13:19:47.157,0.387,0 days 00:30:24.770000,0 days 00:30:25.157000,1823.9635000000003,1825.9635000000003,medium,medium
903,114,278,157,164,25748,2022-11-01 13:19:50.678,2022-11-01 13:19:51.038,0.36000000000000004,0 days 00:30:28.678000,0 days 00:30:29.038000,1827.8580000000002,1829.8580000000002,medium,medium
904,184,345,162,161,26082,2022-11-01 13:20:10.771,2022-11-01 13:20:11.171,0.4,0 days 00:30:48.771000,0 days 00:30:49.171000,1847.971,1849.971,medium,medium
905,370,540,166,170,28220,2022-11-01 13:20:20.425,2022-11-01 13:20:20.718,0.29300000000000004,0 days 00:30:58.425000,0 days 00:30:58.718000,1857.5715,1859.5715,medium,medium
906,384,551,199,167,33233,2022-11-01 13:20:49.840,2022-11-01 13:20:50.225,0.385,0 days 00:31:27.840000,0 days 00:31:28.225000,1887.0325000000003,1889.0325000000003,medium,medium
907,141,298,174,157,27318,2022-11-01 13:21:08.933,2022-11-01 13:21:09.280,0.34700000000000003,0 days 00:31:46.933000,0 days 00:31:47.280000,1906.1065000000003,1908.1065000000003,medium,medium_small
908,124,298,158,174,27492,2022-11-01 13:22:26.629,2022-11-01 13:22:27.056,0.42700000000000005,0 days 00:33:04.629000,0 days 00:33:05.056000,1983.8425000000002,1985.8425000000002,medium,medium_big
909,103,265,184,162,29808,2022-11-01 13:23:00.044,2022-11-01 13:23:00.470,0.42600000000000005,0 days 00:33:38.044000,0 days 00:33:38.470000,2017.257,2019.257,medium,medium
910,122,298,166,176,29216,2022-11-01 13:23:08.830,2022-11-01 13:23:09.297,0.467,0 days 00:33:46.830000,0 days 00:33:47.297000,2026.0635000000002,2028.0635000000002,medium,medium_big
911,124,289,171,165,28215,2022-11-01 13:23:12.125,2022-11-01 13:23:12.565,0.44,0 days 00:33:50.125000,0 days 00:33:50.565000,2029.3450000000003,2031.3450000000003,medium,medium
912,82,248,189,166,31374,2022-11-01 13:24:03.979,2022-11-01 13:24:04.299,0.32,0 days 00:34:41.979000,0 days 00:34:42.299000,2081.139,2083.139,medium,medium
913,381,553,143,172,24596,2022-11-01 13:24:29.407,2022-11-01 13:24:29.740,0.333,0 days 00:35:07.407000,0 days 00:35:07.740000,2106.5735000000004,2108.5735000000004,medium,medium_big
914,88,265,188,177,33276,2022-11-01 13:24:48.248,2022-11-01 13:24:48.648,0.4,0 days 00:35:26.248000,0 days 00:35:26.648000,2125.4480000000003,2127.4480000000003,medium,medium_big
915,367,532,144,165,23760,2022-11-01 13:24:53.141,2022-11-01 13:24:53.461,0.32,0 days 00:35:31.141000,0 days 00:35:31.461000,2130.3010000000004,2132.3010000000004,medium,medium
916,355,518,187,163,30481,2022-11-01 13:24:56.181,2022-11-01 13:24:56.528,0.34700000000000003,0 days 00:35:34.181000,0 days 00:35:34.528000,2133.3545000000004,2135.3545000000004,medium,medium
917,382,545,144,163,23472,2022-11-01 13:24:59.408,2022-11-01 13:24:59.728,0.32,0 days 00:35:37.408000,0 days 00:35:37.728000,2136.568,2138.568,medium,medium
918,376,544,145,168,24360,2022-11-01 13:25:11.741,2022-11-01 13:25:12.102,0.36100000000000004,0 days 00:35:49.741000,0 days 00:35:50.102000,2148.9215000000004,2150.9215000000004,medium,medium
919,380,535,152,155,23560,2022-11-01 13:25:18.929,2022-11-01 13:25:19.275,0.34600000000000003,0 days 00:35:56.929000,0 days 00:35:57.275000,2156.102,2158.102,medium,medium_small
920,369,529,179,160,28640,2022-11-01 13:25:21.022,2022-11-01 13:25:21.382,0.36000000000000004,0 days 00:35:59.022000,0 days 00:35:59.382000,2158.202,2160.202,medium,medium_small
921,371,541,151,170,25670,2022-11-01 13:25:24.435,2022-11-01 13:25:24.809,0.374,0 days 00:36:02.435000,0 days 00:36:02.809000,2161.6220000000003,2163.6220000000003,medium,medium
922,81,232,151,151,22801,2022-11-01 13:25:25.062,2022-11-01 13:25:25.315,0.253,0 days 00:36:03.062000,0 days 00:36:03.315000,2162.1885,2164.1885,medium,medium_small
923,100,281,232,181,41992,2022-11-01 13:25:41.876,2022-11-01 13:25:42.396,0.52,0 days 00:36:19.876000,0 days 00:36:20.396000,2179.1360000000004,2181.1360000000004,medium,medium_big
924,376,552,149,176,26224,2022-11-01 13:25:44.450,2022-11-01 13:25:44.810,0.36000000000000004,0 days 00:36:22.450000,0 days 00:36:22.810000,2181.63,2183.63,medium,medium_big
925,103,270,168,167,28056,2022-11-01 13:25:46.823,2022-11-01 13:25:47.156,0.333,0 days 00:36:24.823000,0 days 00:36:25.156000,2183.9895,2185.9895,medium,medium
926,375,536,157,161,25277,2022-11-01 13:26:14.491,2022-11-01 13:26:14.797,0.306,0 days 00:36:52.491000,0 days 00:36:52.797000,2211.6440000000002,2213.6440000000002,medium,medium
927,341,526,175,185,32375,2022-11-01 13:26:20.117,2022-11-01 13:26:20.464,0.34700000000000003,0 days 00:36:58.117000,0 days 00:36:58.464000,2217.2905,2219.2905,medium,medium_big
928,42,283,333,241,80253,2022-11-01 13:27:32.906,2022-11-01 13:27:34.467,1.5610000000000002,0 days 00:38:10.906000,0 days 00:38:12.467000,2290.6865,2292.6865,large,large
929,449,519,139,70,9730,2022-11-01 13:27:36.760,2022-11-01 13:27:36.760,0.0,0 days 00:38:14.760000,0 days 00:38:14.760000,2293.76,2295.76,small,small
930,354,606,339,252,85428,2022-11-01 13:27:36.800,2022-11-01 13:27:39.734,2.934,0 days 00:38:14.800000,0 days 00:38:17.734000,2295.267,2297.267,large,large
931,97,260,162,163,26406,2022-11-01 13:27:41.000,2022-11-01 13:27:41.440,0.44,0 days 00:38:19,0 days 00:38:19.440000,2298.2200000000003,2300.2200000000003,medium,medium
932,391,571,153,180,27540,2022-11-01 13:27:41.707,2022-11-01 13:27:42.320,0.613,0 days 00:38:19.707000,0 days 00:38:20.320000,2299.0135,2301.0135,medium,medium_big
933,73,233,162,160,25920,2022-11-01 13:27:43.414,2022-11-01 13:27:43.787,0.373,0 days 00:38:21.414000,0 days 00:38:21.787000,2300.6005000000005,2302.6005000000005,medium,medium_small
